src,dst,kappa,delta,w_raw,w_aug
19078,18775,1,0.000012603754,0.584962500721,0.584975104475
19078,19229,2,0.000012603754,-0.415037499279,-0.415024895525
19079,8935,1,0.000012603094,0.584962500721,0.584975103815
19079,14309,2,0.000012603094,-0.415037499279,-0.415024896185
19080,18778,1,0.000012602433,0.584962500721,0.584975103154
19080,9389,2,0.000012602433,-0.415037499279,-0.415024896846
19081,8938,1,0.000012601773,0.584962500721,0.584975102494
19081,4469,2,0.000012601773,-0.415037499279,-0.415024897506
19082,18781,1,0.000012601112,0.584962500721,0.584975101833
19082,19232,2,0.000012601112,-0.415037499279,-0.415024898167
19083,8941,1,0.000012600452,0.584962500721,0.584975101173
19083,14312,2,0.000012600452,-0.415037499279,-0.415024898827
19084,18784,1,0.000012599792,0.584962500721,0.584975100513
19084,9392,2,0.000012599792,-0.415037499279,-0.415024899487
19085,8944,1,0.000012599131,0.584962500721,0.584975099853
19085,4472,2,0.000012599131,-0.415037499279,-0.415024900147
19086,18787,1,0.000012598471,0.584962500721,0.584975099192
19086,19235,2,0.000012598471,-0.415037499279,-0.415024900808
19087,8947,1,0.000012597811,0.584962500721,0.584975098532
19087,14315,2,0.000012597811,-0.415037499279,-0.415024901468
19088,18790,1,0.000012597151,0.584962500721,0.584975097872
19088,9395,2,0.000012597151,-0.415037499279,-0.415024902128
19089,8950,1,0.000012596491,0.584962500721,0.584975097212
19089,4475,2,0.000012596491,-0.415037499279,-0.415024902788
19090,18793,1,0.000012595831,0.584962500721,0.584975096553
19090,19238,2,0.000012595831,-0.415037499279,-0.415024903447
19091,8953,1,0.000012595172,0.584962500721,0.584975095893
19091,14318,2,0.000012595172,-0.415037499279,-0.415024904107
19092,18796,1,0.000012594512,0.584962500721,0.584975095233
19092,9398,2,0.000012594512,-0.415037499279,-0.415024904767
19093,8956,1,0.000012593852,0.584962500721,0.584975094573
19093,4478,2,0.000012593852,-0.415037499279,-0.415024905427
19094,18799,1,0.000012593193,0.584962500721,0.584975093914
19094,19241,2,0.000012593193,-0.415037499279,-0.415024906086
19095,8959,1,0.000012592533,0.584962500721,0.584975093254
19095,14321,2,0.000012592533,-0.415037499279,-0.415024906746
19096,18802,1,0.000012591874,0.584962500721,0.584975092595
19096,9401,2,0.000012591874,-0.415037499279,-0.415024907405
19097,8962,1,0.000012591214,0.584962500721,0.584975091935
19097,4481,2,0.000012591214,-0.415037499279,-0.415024908065
19098,18805,1,0.000012590555,0.584962500721,0.584975091276
19098,19244,2,0.000012590555,-0.415037499279,-0.415024908724
19099,8965,1,0.000012589896,0.584962500721,0.584975090617
19099,14324,2,0.000012589896,-0.415037499279,-0.415024909383
19100,18808,1,0.000012589237,0.584962500721,0.584975089958
19100,9404,2,0.000012589237,-0.415037499279,-0.415024910042
19101,8968,1,0.000012588577,0.584962500721,0.584975089299
19101,4484,2,0.000012588577,-0.415037499279,-0.415024910701
19102,18811,1,0.000012587918,0.584962500721,0.584975088640
19102,19247,2,0.000012587918,-0.415037499279,-0.415024911360
19103,8971,1,0.000012587259,0.584962500721,0.584975087981
19103,14327,2,0.000012587259,-0.415037499279,-0.415024912019
19104,18814,1,0.000012586601,0.584962500721,0.584975087322
19104,9407,2,0.000012586601,-0.415037499279,-0.415024912678
19105,8974,1,0.000012585942,0.584962500721,0.584975086663
19105,4487,2,0.000012585942,-0.415037499279,-0.415024913337
19106,18817,1,0.000012585283,0.584962500721,0.584975086004
19106,19250,2,0.000012585283,-0.415037499279,-0.415024913996
19107,8977,1,0.000012584624,0.584962500721,0.584975085345
19107,14330,2,0.000012584624,-0.415037499279,-0.415024914655
19108,18820,1,0.000012583966,0.584962500721,0.584975084687
19108,9410,2,0.000012583966,-0.415037499279,-0.415024915313
19109,8980,1,0.000012583307,0.584962500721,0.584975084028
19109,4490,2,0.000012583307,-0.415037499279,-0.415024915972
19110,18823,1,0.000012582649,0.584962500721,0.584975083370
19110,19253,2,0.000012582649,-0.415037499279,-0.415024916630
19111,8983,1,0.000012581990,0.584962500721,0.584975082711
19111,14333,2,0.000012581990,-0.415037499279,-0.415024917289
19112,18826,1,0.000012581332,0.584962500721,0.584975082053
19112,9413,2,0.000012581332,-0.415037499279,-0.415024917947
19113,8986,1,0.000012580674,0.584962500721,0.584975081395
19113,4493,2,0.000012580674,-0.415037499279,-0.415024918605
19114,18829,1,0.000012580015,0.584962500721,0.584975080737
19114,19256,2,0.000012580015,-0.415037499279,-0.415024919263
19115,8989,1,0.000012579357,0.584962500721,0.584975080078
19115,14336,2,0.000012579357,-0.415037499279,-0.415024919922
19116,18832,1,0.000012578699,0.584962500721,0.584975079420
19116,9416,2,0.000012578699,-0.415037499279,-0.415024920580
19117,8992,1,0.000012578041,0.584962500721,0.584975078762
19117,4496,2,0.000012578041,-0.415037499279,-0.415024921238
19118,18835,1,0.000012577383,0.584962500721,0.584975078104
19118,19259,2,0.000012577383,-0.415037499279,-0.415024921896
19119,8995,1,0.000012576725,0.584962500721,0.584975077447
19119,14339,2,0.000012576725,-0.415037499279,-0.415024922553
19120,18838,1,0.000012576068,0.584962500721,0.584975076789
19120,9419,2,0.000012576068,-0.415037499279,-0.415024923211
19121,8998,1,0.000012575410,0.584962500721,0.584975076131
19121,4499,2,0.000012575410,-0.415037499279,-0.415024923869
19122,18841,1,0.000012574752,0.584962500721,0.584975075473
19122,19262,2,0.000012574752,-0.415037499279,-0.415024924527
19123,9001,1,0.000012574095,0.584962500721,0.584975074816
19123,14342,2,0.000012574095,-0.415037499279,-0.415024925184
19124,18844,1,0.000012573437,0.584962500721,0.584975074158
19124,9422,2,0.000012573437,-0.415037499279,-0.415024925842
19125,9004,1,0.000012572780,0.584962500721,0.584975073501
19125,4502,2,0.000012572780,-0.415037499279,-0.415024926499
19126,18847,1,0.000012572122,0.584962500721,0.584975072843
19126,19265,2,0.000012572122,-0.415037499279,-0.415024927157
19127,9007,1,0.000012571465,0.584962500721,0.584975072186
19127,14345,2,0.000012571465,-0.415037499279,-0.415024927814
19128,18850,1,0.000012570808,0.584962500721,0.584975071529
19128,9425,2,0.000012570808,-0.415037499279,-0.415024928471
19129,9010,1,0.000012570151,0.584962500721,0.584975070872
19129,4505,2,0.000012570151,-0.415037499279,-0.415024929128
19130,18853,1,0.000012569494,0.584962500721,0.584975070215
19130,19268,2,0.000012569494,-0.415037499279,-0.415024929785
19131,9013,1,0.000012568836,0.584962500721,0.584975069558
19131,14348,2,0.000012568836,-0.415037499279,-0.415024930442
19132,18856,1,0.000012568180,0.584962500721,0.584975068901
19132,9428,2,0.000012568180,-0.415037499279,-0.415024931099
19133,9016,1,0.000012567523,0.584962500721,0.584975068244
19133,4508,2,0.000012567523,-0.415037499279,-0.415024931756
19134,18859,1,0.000012566866,0.584962500721,0.584975067587
19134,19271,2,0.000012566866,-0.415037499279,-0.415024932413
19135,9019,1,0.000012566209,0.584962500721,0.584975066930
19135,14351,2,0.000012566209,-0.415037499279,-0.415024933070
19136,18862,1,0.000012565552,0.584962500721,0.584975066273
19136,9431,2,0.000012565552,-0.415037499279,-0.415024933727
19137,9022,1,0.000012564896,0.584962500721,0.584975065617
19137,4511,2,0.000012564896,-0.415037499279,-0.415024934383
19138,18865,1,0.000012564239,0.584962500721,0.584975064960
19138,19274,2,0.000012564239,-0.415037499279,-0.415024935040
19139,9025,1,0.000012563583,0.584962500721,0.584975064304
19139,14354,2,0.000012563583,-0.415037499279,-0.415024935696
19140,18868,1,0.000012562926,0.584962500721,0.584975063647
19140,9434,2,0.000012562926,-0.415037499279,-0.415024936353
19141,9028,1,0.000012562270,0.584962500721,0.584975062991
19141,4514,2,0.000012562270,-0.415037499279,-0.415024937009
19142,18871,1,0.000012561614,0.584962500721,0.584975062335
19142,19277,2,0.000012561614,-0.415037499279,-0.415024937665
19143,9031,1,0.000012560957,0.584962500721,0.584975061679
19143,14357,2,0.000012560957,-0.415037499279,-0.415024938321
19144,18874,1,0.000012560301,0.584962500721,0.584975061022
19144,9437,2,0.000012560301,-0.415037499279,-0.415024938978
19145,9034,1,0.000012559645,0.584962500721,0.584975060366
19145,4517,2,0.000012559645,-0.415037499279,-0.415024939634
19146,18877,1,0.000012558989,0.584962500721,0.584975059710
19146,19280,2,0.000012558989,-0.415037499279,-0.415024940290
19147,9037,1,0.000012558333,0.584962500721,0.584975059054
19147,14360,2,0.000012558333,-0.415037499279,-0.415024940946
19148,18880,1,0.000012557677,0.584962500721,0.584975058399
19148,9440,2,0.000012557677,-0.415037499279,-0.415024941601
19149,9040,1,0.000012557022,0.584962500721,0.584975057743
19149,4520,2,0.000012557022,-0.415037499279,-0.415024942257
19150,18883,1,0.000012556366,0.584962500721,0.584975057087
19150,19283,2,0.000012556366,-0.415037499279,-0.415024942913
19151,9043,1,0.000012555710,0.584962500721,0.584975056431
19151,14363,2,0.000012555710,-0.415037499279,-0.415024943569
19152,18886,1,0.000012555055,0.584962500721,0.584975055776
19152,9443,2,0.000012555055,-0.415037499279,-0.415024944224
19153,9046,1,0.000012554399,0.584962500721,0.584975055120
19153,4523,2,0.000012554399,-0.415037499279,-0.415024944880
19154,18889,1,0.000012553744,0.584962500721,0.584975054465
19154,19286,2,0.000012553744,-0.415037499279,-0.415024945535
19155,9049,1,0.000012553088,0.584962500721,0.584975053809
19155,14366,2,0.000012553088,-0.415037499279,-0.415024946191
19156,18892,1,0.000012552433,0.584962500721,0.584975053154
19156,9446,2,0.000012552433,-0.415037499279,-0.415024946846
19157,9052,1,0.000012551778,0.584962500721,0.584975052499
19157,4526,2,0.000012551778,-0.415037499279,-0.415024947501
19158,18895,1,0.000012551122,0.584962500721,0.584975051844
19158,19289,2,0.000012551122,-0.415037499279,-0.415024948156
19159,9055,1,0.000012550467,0.584962500721,0.584975051188
19159,14369,2,0.000012550467,-0.415037499279,-0.415024948812
19160,18898,1,0.000012549812,0.584962500721,0.584975050533
19160,9449,2,0.000012549812,-0.415037499279,-0.415024949467
19161,9058,1,0.000012549157,0.584962500721,0.584975049878
19161,4529,2,0.000012549157,-0.415037499279,-0.415024950122
19162,18901,1,0.000012548502,0.584962500721,0.584975049224
19162,19292,2,0.000012548502,-0.415037499279,-0.415024950776
19163,9061,1,0.000012547848,0.584962500721,0.584975048569
19163,14372,2,0.000012547848,-0.415037499279,-0.415024951431
19164,18904,1,0.000012547193,0.584962500721,0.584975047914
19164,9452,2,0.000012547193,-0.415037499279,-0.415024952086
19165,9064,1,0.000012546538,0.584962500721,0.584975047259
19165,4532,2,0.000012546538,-0.415037499279,-0.415024952741
19166,18907,1,0.000012545883,0.584962500721,0.584975046605
19166,19295,2,0.000012545883,-0.415037499279,-0.415024953395
19167,9067,1,0.000012545229,0.584962500721,0.584975045950
19167,14375,2,0.000012545229,-0.415037499279,-0.415024954050
19168,18910,1,0.000012544574,0.584962500721,0.584975045295
19168,9455,2,0.000012544574,-0.415037499279,-0.415024954705
19169,9070,1,0.000012543920,0.584962500721,0.584975044641
19169,4535,2,0.000012543920,-0.415037499279,-0.415024955359
19170,18913,1,0.000012543266,0.584962500721,0.584975043987
19170,19298,2,0.000012543266,-0.415037499279,-0.415024956013
19171,9073,1,0.000012542611,0.584962500721,0.584975043332
19171,14378,2,0.000012542611,-0.415037499279,-0.415024956668
19172,18916,1,0.000012541957,0.584962500721,0.584975042678
19172,9458,2,0.000012541957,-0.415037499279,-0.415024957322
19173,9076,1,0.000012541303,0.584962500721,0.584975042024
19173,4538,2,0.000012541303,-0.415037499279,-0.415024957976
19174,18919,1,0.000012540649,0.584962500721,0.584975041370
19174,19301,2,0.000012540649,-0.415037499279,-0.415024958630
19175,9079,1,0.000012539995,0.584962500721,0.584975040716
19175,14381,2,0.000012539995,-0.415037499279,-0.415024959284
19176,18922,1,0.000012539341,0.584962500721,0.584975040062
19176,9461,2,0.000012539341,-0.415037499279,-0.415024959938
19177,9082,1,0.000012538687,0.584962500721,0.584975039408
19177,4541,2,0.000012538687,-0.415037499279,-0.415024960592
19178,18925,1,0.000012538033,0.584962500721,0.584975038754
19178,19304,2,0.000012538033,-0.415037499279,-0.415024961246
19179,9085,1,0.000012537379,0.584962500721,0.584975038100
19179,14384,2,0.000012537379,-0.415037499279,-0.415024961900
19180,18928,1,0.000012536726,0.584962500721,0.584975037447
19180,9464,2,0.000012536726,-0.415037499279,-0.415024962553
19181,9088,1,0.000012536072,0.584962500721,0.584975036793
19181,4544,2,0.000012536072,-0.415037499279,-0.415024963207
19182,18931,1,0.000012535418,0.584962500721,0.584975036140
19182,19307,2,0.000012535418,-0.415037499279,-0.415024963860
19183,9091,1,0.000012534765,0.584962500721,0.584975035486
19183,14387,2,0.000012534765,-0.415037499279,-0.415024964514
19184,18934,1,0.000012534112,0.584962500721,0.584975034833
19184,9467,2,0.000012534112,-0.415037499279,-0.415024965167
19185,9094,1,0.000012533458,0.584962500721,0.584975034179
19185,4547,2,0.000012533458,-0.415037499279,-0.415024965821
19186,18937,1,0.000012532805,0.584962500721,0.584975033526
19186,19310,2,0.000012532805,-0.415037499279,-0.415024966474
19187,9097,1,0.000012532152,0.584962500721,0.584975032873
19187,14390,2,0.000012532152,-0.415037499279,-0.415024967127
19188,18940,1,0.000012531499,0.584962500721,0.584975032220
19188,9470,2,0.000012531499,-0.415037499279,-0.415024967780
19189,9100,1,0.000012530846,0.584962500721,0.584975031567
19189,4550,2,0.000012530846,-0.415037499279,-0.415024968433
19190,18943,1,0.000012530193,0.584962500721,0.584975030914
19190,19313,2,0.000012530193,-0.415037499279,-0.415024969086
19191,9103,1,0.000012529540,0.584962500721,0.584975030261
19191,14393,2,0.000012529540,-0.415037499279,-0.415024969739
19192,18946,1,0.000012528887,0.584962500721,0.584975029608
19192,9473,2,0.000012528887,-0.415037499279,-0.415024970392
19193,9106,1,0.000012528234,0.584962500721,0.584975028955
19193,4553,2,0.000012528234,-0.415037499279,-0.415024971045
19194,18949,1,0.000012527581,0.584962500721,0.584975028302
19194,19316,2,0.000012527581,-0.415037499279,-0.415024971698
19195,9109,1,0.000012526929,0.584962500721,0.584975027650
19195,14396,2,0.000012526929,-0.415037499279,-0.415024972350
19196,18952,1,0.000012526276,0.584962500721,0.584975026997
19196,9476,2,0.000012526276,-0.415037499279,-0.415024973003
19197,9112,1,0.000012525623,0.584962500721,0.584975026345
19197,4556,2,0.000012525623,-0.415037499279,-0.415024973655
19198,18955,1,0.000012524971,0.584962500721,0.584975025692
19198,19319,2,0.000012524971,-0.415037499279,-0.415024974308
19199,9115,1,0.000012524319,0.584962500721,0.584975025040
19199,14399,2,0.000012524319,-0.415037499279,-0.415024974960
19200,18958,1,0.000012523666,0.584962500721,0.584975024387
19200,9479,2,0.000012523666,-0.415037499279,-0.415024975613
19201,9118,1,0.000012523014,0.584962500721,0.584975023735
19201,4559,2,0.000012523014,-0.415037499279,-0.415024976265
19202,18961,1,0.000012522362,0.584962500721,0.584975023083
19202,19322,2,0.000012522362,-0.415037499279,-0.415024976917
19203,9121,1,0.000012521710,0.584962500721,0.584975022431
19203,14402,2,0.000012521710,-0.415037499279,-0.415024977569
19204,18964,1,0.000012521058,0.584962500721,0.584975021779
19204,9482,2,0.000012521058,-0.415037499279,-0.415024978221
19205,9124,1,0.000012520406,0.584962500721,0.584975021127
19205,4562,2,0.000012520406,-0.415037499279,-0.415024978873
19206,18967,1,0.000012519754,0.584962500721,0.584975020475
19206,19325,2,0.000012519754,-0.415037499279,-0.415024979525
19207,9127,1,0.000012519102,0.584962500721,0.584975019823
19207,14405,2,0.000012519102,-0.415037499279,-0.415024980177
19208,18970,1,0.000012518450,0.584962500721,0.584975019171
19208,9485,2,0.000012518450,-0.415037499279,-0.415024980829
19209,9130,1,0.000012517798,0.584962500721,0.584975018520
19209,4565,2,0.000012517798,-0.415037499279,-0.415024981480
19210,18973,1,0.000012517147,0.584962500721,0.584975017868
19210,19328,2,0.000012517147,-0.415037499279,-0.415024982132
19211,9133,1,0.000012516495,0.584962500721,0.584975017216
19211,14408,2,0.000012516495,-0.415037499279,-0.415024982784
19212,18976,1,0.000012515844,0.584962500721,0.584975016565
19212,9488,2,0.000012515844,-0.415037499279,-0.415024983435
19213,9136,1,0.000012515192,0.584962500721,0.584975015913
19213,4568,2,0.000012515192,-0.415037499279,-0.415024984087
19214,18979,1,0.000012514541,0.584962500721,0.584975015262
19214,19331,2,0.000012514541,-0.415037499279,-0.415024984738
19215,9139,1,0.000012513890,0.584962500721,0.584975014611
19215,14411,2,0.000012513890,-0.415037499279,-0.415024985389
19216,18982,1,0.000012513238,0.584962500721,0.584975013959
19216,9491,2,0.000012513238,-0.415037499279,-0.415024986041
19217,9142,1,0.000012512587,0.584962500721,0.584975013308
19217,4571,2,0.000012512587,-0.415037499279,-0.415024986692
19218,18985,1,0.000012511936,0.584962500721,0.584975012657
19218,19334,2,0.000012511936,-0.415037499279,-0.415024987343
19219,9145,1,0.000012511285,0.584962500721,0.584975012006
19219,14414,2,0.000012511285,-0.415037499279,-0.415024987994
19220,18988,1,0.000012510634,0.584962500721,0.584975011355
19220,9494,2,0.000012510634,-0.415037499279,-0.415024988645
19221,9148,1,0.000012509983,0.584962500721,0.584975010704
19221,4574,2,0.000012509983,-0.415037499279,-0.415024989296
19222,18991,1,0.000012509332,0.584962500721,0.584975010053
19222,19337,2,0.000012509332,-0.415037499279,-0.415024989947
19223,9151,1,0.000012508682,0.584962500721,0.584975009403
19223,14417,2,0.000012508682,-0.415037499279,-0.415024990597
